Date,Open,High,Low,Close,Adj Close,Volume
2017-03-14,2720.000000,2750.000000,2710.000000,2710.000000,2281.390137,12487100
2017-03-15,2700.000000,2710.000000,2620.000000,2630.000000,2214.042725,28881700
2017-03-16,2640.000000,2710.000000,2640.000000,2650.000000,2230.879395,31549000
2017-03-17,2680.000000,2710.000000,2460.000000,2540.000000,2138.277100,124597500
2017-03-20,2540.000000,2570.000000,2500.000000,2540.000000,2138.277100,53152100
2017-03-21,2540.000000,2550.000000,2420.000000,2430.000000,2045.674438,101640400
2017-03-22,2430.000000,2460.000000,2410.000000,2460.000000,2070.929443,47769700
2017-03-23,2470.000000,2540.000000,2450.000000,2490.000000,2096.184814,57299800
2017-03-24,2510.000000,2530.000000,2460.000000,2460.000000,2070.929443,32678200
2017-03-27,2410.000000,2490.000000,2410.000000,2410.000000,2028.837769,39248500
2017-03-29,2430.000000,2540.000000,2430.000000,2540.000000,2138.277100,52950600
2017-03-30,2550.000000,2560.000000,2510.000000,2550.000000,2146.695557,31166400
2017-03-31,2560.000000,2580.000000,2530.000000,2530.000000,2129.858643,23024900
2017-04-03,2530.000000,2560.000000,2510.000000,2530.000000,2129.858643,14147700
2017-04-04,2540.000000,2550.000000,2480.000000,2490.000000,2096.184814,21825600
2017-04-05,2490.000000,2490.000000,2490.000000,2490.000000,2096.184814,0
2017-04-06,2440.000000,2460.000000,2430.000000,2450.000000,2062.511230,14493700
2017-04-07,2470.000000,2480.000000,2410.000000,2470.000000,2079.348145,20354500
2017-04-10,2470.000000,2480.000000,2440.000000,2450.000000,2062.511230,19527500
2017-04-11,2460.000000,2480.000000,2430.000000,2430.000000,2045.674438,19433000
2017-04-12,2450.000000,2550.000000,2440.000000,2530.000000,2129.858643,57901600
2017-04-13,2530.000000,2560.000000,2500.000000,2530.000000,2129.858643,29985900
2017-04-17,2520.000000,2530.000000,2480.000000,2480.000000,2087.766602,15409800
2017-04-18,2500.000000,2520.000000,2390.000000,2400.000000,2020.419312,83090600
2017-04-19,2400.000000,2400.000000,2400.000000,2400.000000,2020.419312,0
2017-04-20,2400.000000,2420.000000,2360.000000,2390.000000,2012.000732,53904200
2017-04-21,2400.000000,2440.000000,2390.000000,2410.000000,2028.837769,17713200
2017-04-25,2440.000000,2510.000000,2440.000000,2500.000000,2104.603516,68796000
2017-04-26,2510.000000,2520.000000,2460.000000,2490.000000,2096.184814,27897600
2017-04-27,2480.000000,2490.000000,2460.000000,2470.000000,2079.348145,18298000
2017-04-28,2480.000000,2480.000000,2430.000000,2430.000000,2045.674438,17919300
2017-05-02,2440.000000,2450.000000,2400.000000,2410.000000,2028.837769,19601100
2017-05-03,2400.000000,2430.000000,2340.000000,2340.000000,1969.908691,32813000
2017-05-04,2380.000000,2420.000000,2340.000000,2420.000000,2037.256226,25140500
2017-05-05,2430.000000,2450.000000,2390.000000,2390.000000,2012.000732,25699600
2017-05-08,2430.000000,2470.000000,2410.000000,2420.000000,2037.256226,25232800
2017-05-09,2450.000000,2460.000000,2410.000000,2420.000000,2037.256226,22525900
2017-05-10,2440.000000,2440.000000,2400.000000,2430.000000,2045.674438,17170900
2017-05-12,2440.000000,2470.000000,2420.000000,2460.000000,2070.929443,27915700
2017-05-15,2400.000000,2420.000000,2380.000000,2420.000000,2101.479492,19848700
2017-05-16,2420.000000,2420.000000,2360.000000,2360.000000,2049.376465,23709400
2017-05-17,2350.000000,2380.000000,2280.000000,2290.000000,1988.590088,53122300
2017-05-18,2290.000000,2310.000000,2270.000000,2300.000000,1997.273682,21568500
2017-05-19,2300.000000,2380.000000,2300.000000,2350.000000,2040.692627,39319900
2017-05-22,2380.000000,2430.000000,2360.000000,2370.000000,2058.060303,63234600
2017-05-23,2400.000000,2420.000000,2370.000000,2420.000000,2101.479492,24475000
2017-05-24,2390.000000,2480.000000,2390.000000,2460.000000,2136.214355,51256400
2017-05-26,2460.000000,2550.000000,2440.000000,2540.000000,2205.684814,82143200
2017-05-29,2550.000000,2570.000000,2520.000000,2540.000000,2205.684814,15300100
2017-05-30,2530.000000,2530.000000,2440.000000,2450.000000,2127.530762,22762400
2017-05-31,2450.000000,2460.000000,2400.000000,2400.000000,2084.111816,40420300
